1448.17,371.643,247.465,6384.43,1063.41,370.441,764.103,83.4951,919.326,1719.75,744.593,1372.26,671.333,906.582
1312.53,273.384,400.79,7230.62,1919.33,1267.4,1860.34,509.699,738.647,1444.2,1995.73,624.265,1277.94,1361.13
3646.79,1309.67,1954.76,4812.95,426.009,1225.72,789.994,568.375,1055.26,1811.92,3578.42,1626.24,1526.96,2035.93
2063.38,682.819,1414.03,12079.3,1355.97,1691.03,1601.37,817.989,881.867,5535.09,4296.15,1538.65,2666.64,1247.68
1472.05,485.538,713.468,9110.42,2371.04,1974.87,3219.88,382.803,607.692,2631.41,1568.84,2291.31,3336.39,1055.29
1387.5,361.679,1318.36,10906.4,2296.85,2715.41,2395,387.702,1847.04,1106.2,1213.41,1338.12,1750.22,2060.11
2464.6,410.118,2434.87,14152.3,2154.47,5060.71,3383.08,364.414,2613.91,4075.54,4995.22,4900.77,2010.77,3058.24
697.938,335.247,1120.94,12576.7,1644.93,1969.71,1773.02,654.533,2264.37,3241.46,803.038,1716.71,1030.59,1771.83
1843.25,979.71,18952.9,1100.93,529.139,847.855,517.868,15428.2,2393.58,3440.63,677.127,4454.12,420.093,1700.58
170.039,77.8835,64.982,341.473,416.903,316.669,294.197,108.271,194.068,90.5471,1588.54,158.205,331.114,224.111
723.428,109.153,174.205,6571.2,1588.19,1557.44,1073.09,128.927,1459.59,1693.54,819.157,778.918,1605.65,871.509
1485.71,409.535,269.289,6892.29,403.882,852.623,2076.05,851.821,734.946,1118.64,2299.87,1340.19,1250.51,1054.65
1479.86,252.168,828.562,5340.38,1403.84,1628.52,1736.76,755.395,384.728,1155.85,1829.29,1203.8,2345.21,2284.64
2006.17,386.793,1033.17,6647.55,527.877,2944.92,2958.52,180.511,1026.51,1186.77,2444.51,619.306,725.071,1350.33
58.483,105.058,119.837,409.379,165.909,329.104,1707.62,30.9102,173.17,395.806,221.394,119.028,207.558,499.741
1785.84,329.788,380.629,7408.12,1554.06,331.922,1554.32,96.9826,401.788,1738.82,441.9,767.257,1263.74,1126.83
1897.37,1072.19,44722.8,215.43,192.088,325.255,237.036,13200.2,1415.38,888.11,806.18,3349.35,1239.44,1020.21
312.338,232.699,451.065,3484.4,419.497,1279.59,957.399,378.189,828.986,366.889,727.377,1197.91,1106.92,197.739
603.178,702.552,1112.45,7562.65,4224.02,1134.34,3014.65,721.895,699.397,1495.66,3033.7,2249.81,2560.62,2537.07
751.857,779.732,1759.39,11850.9,1573.76,2895.12,1949.56,1257.6,1551.91,1483.47,4343.7,1259.98,4474.48,2609.51
608.067,1023.23,2605.61,4263.99,1589.09,4471.04,5697.47,191.786,905.023,4585,14501,3901.34,2365.66,1729.73
2441.14,278.867,1304.3,10425.6,2364.96,4328,865.052,901.215,2240.38,3351.3,4238.14,2485.37,3287.66,3201.98
321.874,151.634,560.18,1193.89,719.22,391.037,1221.61,290.836,356.49,1062.64,7868.96,328.476,868.957,765.209
2171.49,261.273,165.549,2321.09,1588.11,1752.79,1388.99,122.268,366.287,1967.31,6014.89,2081.15,1395.21,1994.6
740.591,125.794,614.316,8215.63,1502.89,1818.63,1397.58,272.225,523.55,527.79,2394.99,1331.11,1242.92,2852.99
1567.91,419.695,342.149,506.476,2560.79,2636.59,4009.24,353.525,356.216,577.783,9715.12,590.854,1290.42,2527.23
479.296,549.8,12063.3,102.594,158.954,359.803,296.856,3532.97,482.784,1286.39,78.5918,964.303,469.007,580.367
176.248,216.415,348.011,3122.05,358.341,439.97,1085.6,132.44,649.003,1169.96,1296.65,1102.72,1329.41,870.188
2265.14,205.685,271.112,6755.61,429.112,653.706,1394.05,576.037,470.332,1889.26,2813.08,530.445,1373.96,1743.47
1800.01,257.235,636.378,6870.59,2032.69,1937.3,1746.43,249.713,423.213,1102.51,2601.03,361.719,1804.02,554.17
1757.24,516.298,13625.4,662.834,424.666,460.753,754.18,10832.5,878.067,2411.72,380.421,1858.29,1044.91,567.664
538.32,567.808,1013.12,907.426,2471.84,1252.35,2212.26,427.315,660.412,2496.33,6605.03,925.594,1029.92,484.252
2415.73,557.542,272.672,11903.6,2095.44,836.073,1492.55,187.2,1955.24,1878.64,2809.79,442.961,2007.5,2629.03
630.302,200.865,554.855,7267.74,1151.1,3407.04,1798.34,632.256,1230.19,2377.28,2341.64,2611.52,1165.78,1986.1
1600.93,412.76,792.929,5997.34,368.973,2998,1354.19,158.728,1268.8,2840.4,1507.65,2738.84,2410.23,1577.23
1533.78,228.975,1035.94,9626.02,880.103,3201.12,2845.24,185.125,1727.4,2137.45,1441.51,1959.45,1805.32,2469.56
835.585,306.7,783.723,6784.78,2295.54,2007.35,1565.79,775.331,963.944,1408.76,979.553,1945.91,1455.35,1885.69
435.848,522.654,789.846,1037.32,413.158,1129.92,1017.54,781.844,873.612,1060.97,10757.1,1487.17,1506.57,2528.45
1550.12,496.974,1513.81,971.897,1849.18,987.942,4048.14,680.833,1782.93,982.489,11021.9,2392.47,1551.18,1722.14
1490.69,735.672,1110.42,8049.26,1917.78,2033.93,2190.61,496.698,459.797,926.956,1044.84,991.468,2822.13,2767.74
703.466,140.727,627.718,2219.8,3519,3118.04,16541.8,499.844,759.004,1119.76,1608.6,1530.76,578.197,2344.28
1316.37,253.482,212.105,1006.32,1016.69,1183.47,1970.72,149.918,278.429,1061.34,5264.66,519.024,484.532,676.93
1364.1,1048.27,27286.5,375.829,532.282,388.637,636.592,1733.37,1383.83,815.904,637.121,1980.81,642.375,1150.4
465.916,319.537,490.455,1065.84,572.734,910.562,2196.59,110.492,315.154,1146.57,6585,1023.53,932.013,915.604
1310.38,156.704,518.408,8875.81,1132.44,2763.34,1276.77,526.444,646.028,1513.21,935.455,1380.11,1402.69,2016.21
1331.12,353.87,599.119,7117.34,715.969,415.87,779.177,174.994,571.076,217.582,1701.47,851.974,2089,2016.44
1466.85,436.83,333.884,9276.73,790.328,1767.61,1385.4,541.956,865.939,2625.1,1585.57,2522.24,1130.17,759.391
474.634,287.501,300.7,9342.45,1898.55,1978.5,2534.08,211.403,706.761,2259.19,2172.65,761.982,2491.59,1676.01
1495.12,239.486,939.904,11770.1,855.849,4608.61,844.099,235.257,1264.44,956.849,683.561,2297.61,1471.48,3693.63
2013.62,456.379,1469.51,1148.72,4794.91,3324.26,1069.95,678.958,2704.91,2652.53,18512.7,2872.2,1629.67,4142.73
904.053,233.134,234.97,5171.61,1331.68,844.84,1930.5,420.048,470.132,1512.68,1250.04,1355.43,1330.61,808.272
1439.88,271.726,521.522,7943.17,1055.87,588.548,1106.45,124.829,1003.83,2448.68,2040.08,838.275,1636.08,2359.06
318.22,51.0029,264.303,2592.14,480.791,760.797,232.383,136.572,440.673,516.599,1007.3,215.134,154.872,926.215
196.509,316.015,749.411,5794.69,2217.64,1372.44,2277.95,410.574,548.743,422.051,2602.14,1354.88,1705.73,705.224
1778.69,543.033,546.52,10016.7,2204.63,848.567,1209.87,840.833,2433.65,1608.67,1237.94,2099.57,3131.4,896.901
928.777,813.149,1431.47,1251.12,2193.91,989.355,3231.51,235.357,779.073,2151.88,7447.56,493.135,1466.44,2065.26
542.132,661.971,824.073,9612.56,1909.97,2528.58,2495.22,504.313,1398.03,1647.01,1369.84,834.632,955.895,936.765
575.308,215.908,134.877,5824.27,533.643,1667.86,1023.34,328.097,680.506,1169.87,2281.58,1126.95,293.722,1920.06
1620.85,172.124,544.138,7925.6,2054.02,2541.09,1598.84,513.159,1174.9,1121.36,3299.51,911.566,1825.19,2601.65
932.444,960.223,1050.21,10272.1,1830.64,2827.07,1150.37,586.815,2827.7,2107.68,6062.21,927.996,1191,1848.59
1105.62,564.114,908.832,9166.25,1504.24,2551.7,1924.25,706.657,1499.18,2207.73,2639.96,1249.83,2974.55,1328.08
1565.66,173.201,1056,8079.55,643.524,2255.92,2633.42,753.293,1261.91,2378.1,2071.6,2151.1,601.133,1902.59
1362.05,583.208,1845.41,10818.3,461.081,2960.31,2778.16,1030.15,878.484,2678.2,2631.94,3381.45,3252.12,2779.16
1170.3,787.241,1914.69,14165.6,2370.28,2094.63,4058.4,1121.92,3146.55,5458.21,3538.95,7460.47,1707.31,1603.41
655.932,110.774,557.604,638.944,264.477,362.536,1291.3,556.284,851.626,1098.72,5070.12,509.593,460.064,1035.03
1022.67,172.081,324.632,3055.84,372.039,569.996,1198.51,142.617,650.557,806.118,1117.38,1024.85,985.233,465.476
1192.35,253.354,702.587,8644.04,513.528,943.702,1528.96,174.774,1085.6,311.269,823.679,1404.28,1822.19,1315.69
582.86,114.216,303.343,6683.69,959.986,308.66,760.361,362.004,521.577,568.656,1623.42,1119.15,1728.84,1033.24
1573.62,726.286,897.178,6832.38,1874.94,2530.43,1690.49,297.448,970.069,1841.57,3708.4,576.611,2218.24,1214.33
712.911,1375.11,1556.44,2725.09,2442,2405.57,756.542,798.691,1389.25,6999.02,2837.64,315.267,1700.62,2011.84
567.528,210.719,552.32,4166.84,1062.38,850.176,930.55,218.915,621.71,1032.39,1043.44,519.356,340.871,996.808
1191.85,78.3222,546.313,5178.17,446.241,1051.11,1851.18,229.196,395.02,415.442,887.98,884.903,1362.23,1245.04
937.019,528.624,847.211,2449.14,9795.96,3941.51,666.716,360.757,859.562,1663.12,1834.91,1604.87,2574.76,1348.84
1002.57,336.856,787.235,10307.1,1461.81,2208.32,1482.84,508.318,1637.89,1883.83,2784.67,1996.72,723.426,1844.39
743.224,258.621,401.998,4115.9,717.555,1851.95,1082.23,479.37,188.652,411.123,942.649,1710.72,1563.12,744.89
371.256,102.849,350.356,3179.41,489.142,665.274,490.149,218.457,491.066,708.199,448.476,837.576,358.138,488.654
252.475,454.597,693.872,1785.05,1369.88,964.888,3806.15,410.556,585.786,2026.51,9161.23,833.853,756.433,2322.72
3121.37,365.504,639.369,9158.97,1206.36,2255.79,1638.46,304.841,1790.11,1781.39,4734.77,3550,1867.1,1025.96
995.495,742.442,949.807,11768.8,1834.8,1449.94,1636.16,324.633,1322.69,2957.37,1439.2,2210.79,1085.09,507.772
270.887,309.309,515.347,2670.13,852.004,1444.12,1095.4,122.353,498.338,843.232,635.487,1334.46,1084.61,307.329
2068.04,665.743,2112.17,928.35,3707.61,4929.2,4970.03,951.943,1752.59,2625.33,16704.5,1794.25,1332.39,1175.87
454.36,299.823,135.174,694.032,940.884,1734.1,8073.93,305.332,603.011,882.895,1023.66,432.466,437.341,1302
464.482,980.565,1641.3,11997.1,962.535,2557.09,2646.15,1637.13,999.847,614.057,1762.62,843.815,2434.12,1385.16
807.734,698.358,1232.52,11373.9,2094.67,1814.38,1026.7,603.73,2568.03,2849.33,4479.19,1471.28,4000.36,1957.79
1537.93,327.666,827.141,9440.04,1431.37,1216.45,844.811,662.51,743.442,953.603,930.433,929.672,3301.95,1641.98
867.692,276.337,690.294,9086.11,1031.02,1703.58,2548.88,736.234,748.829,555.259,3002.83,2186.44,2074.45,1350.04
